Variance,Skewness,Curtosis,Entropy,Class,Scaled_Variance,Scaled_Skewness,Scaled_Curtosis,Scaled_Entropy,Scaled_Class,Radius
-2.7769,-5.6967,5.9179,0.37671,1,-277.69,-569.67,591.79,37.671,100,1
-1.8356,-6.7562,5.0585,-0.55044,1,-183.56,-675.62,505.85,-55.044,100,1
0.30081,0.17381,-1.7542,0.48921,1,30.081,17.381,-175.42,48.921,100,1
1.3403,4.1323,-4.7018,-2.5987,1,134.03,413.23,-470.18,-259.87,100,1
0.26877,4.987,-5.1508,-6.3913,1,26.877,498.7,-515.08,-639.13,100,1
-6.5235,9.6014,-0.25392,-6.9642,1,-652.35,960.14,-25.392,-696.42,100,1
-4.0679,2.4955,0.79571,-1.1039,1,-406.79,249.55,79.571,-110.39,100,1
-2.564,-1.7051,1.5026,0.32757,1,-256.4,-170.51,150.26,32.757,100,1
-1.3414,-1.9162,-0.15538,-0.11984,1,-134.14,-191.62,-15.538,-11.984,100,1
0.23874,2.0879,-3.3522,-0.66553,1,23.874,208.79,-335.22,-66.553,100,1
0.6212,3.6771,-4.0771,-2.0711,1,62.12,367.71,-407.71,-207.11,100,1
-0.77848,3.4019,-3.4859,-3.5569,1,-77.848,340.19,-348.59,-355.69,100,1
-4.1244,3.7909,-0.6532,-4.1802,1,-412.44,379.09,-65.32,-418.02,100,1
-7.0421,9.2,0.25933,-4.6832,1,-704.21,920,25.933,-468.32,100,1
-4.9462,3.5716,0.82742,-1.4957,1,-494.62,357.16,82.742,-149.57,100,1
-3.5359,0.30417,0.6569,-0.2957,1,-353.59,30.417,65.69,-29.57,100,1
-2.0662,0.16967,-1.0054,-0.82975,1,-206.62,16.967,-100.54,-82.975,100,1
-0.88728,2.808,-3.1432,-1.2035,1,-88.728,280.8,-314.32,-120.35,100,1
-1.0941,2.3072,-2.5237,-1.4453,1,-109.41,230.72,-252.37,-144.53,100,1
-2.4458,1.6285,-0.88541,-1.4802,1,-244.58,162.85,-88.541,-148.02,100,1
-3.551,1.8955,0.1865,-2.4409,1,-355.1,189.55,18.65,-244.09,100,1
-2.2811,-0.85669,2.7185,0.044382,1,-228.11,-85.669,271.85,4.4382,100,1
-3.6053,-5.974,10.0916,-0.82846,1,-360.53,-597.4,1009.16,-82.846,100,1
-5.0676,-5.1877,10.4266,-0.86725,1,-506.76,-518.77,1042.66,-86.725,100,1
-3.9204,4.0723,-0.23678,-2.1151,1,-392.04,407.23,-23.678,-211.51,100,1
-1.1306,1.8458,-1.3575,-1.3806,1,-113.06,184.58,-135.75,-138.06,100,1
-2.4561,-4.5566,6.4534,-0.056479,1,-245.61,-455.66,645.34,-5.6479,100,1
-4.4775,-13.0303,17.0834,-3.0345,1,-447.75,-1303.03,1708.34,-303.45,100,1
-4.1958,-8.1819,12.1291,-1.6017,1,-419.58,-818.19,1212.91,-160.17,100,1
-3.38,-0.7077,2.5325,0.71808,1,-338,-70.77,253.25,71.808,100,1
-2.4365,3.6026,-1.4166,-2.8948,1,-243.65,360.26,-141.66,-289.48,100,1
-0.77688,0.13036,-0.031137,-0.35389,1,-77.688,13.036,-3.1137,-35.389,100,1
-2.7083,-6.8266,7.5339,0.59007,1,-270.83,-682.66,753.39,59.007,100,1
-4.5531,-12.5854,15.4417,-1.4983,1,-455.31,-1258.54,1544.17,-149.83,100,1
-3.8894,-7.8322,9.8208,0.47498,1,-388.94,-783.22,982.08,47.498,100,1
-2.5084,-0.22763,1.488,1.2069,1,-250.84,-22.763,148.8,120.69,100,1
-2.1652,3.0211,-2.4132,-2.4241,1,-216.52,302.11,-241.32,-242.41,100,1
-1.8974,3.5074,-1.7842,-3.8491,1,-189.74,350.74,-178.42,-384.91,100,1
-0.62043,0.5587,-0.38587,-0.66423,1,-62.043,55.87,-38.587,-66.423,100,1
-1.8387,-6.301,5.6506,0.19567,1,-183.87,-630.1,565.06,19.567,100,1
-3,-9.1566,9.5766,-0.73018,1,-300,-915.66,957.66,-73.018,100,1
-1.9116,-6.1603,5.606,0.48533,1,-191.16,-616.03,560.6,48.533,100,1
-1.005,0.084831,-0.2462,0.45688,1,-100.5,8.4831,-24.62,45.688,100,1
-0.87834,3.257,-3.6778,-3.2944,1,-87.834,325.7,-367.78,-329.44,100,1
-6.651,6.7934,0.68604,-7.5887,1,-665.1,679.34,68.604,-758.87,100,1
-2.5463,3.1101,-0.83228,-3.0358,1,-254.63,311.01,-83.228,-303.58,100,1
-1.4377,-1.432,2.1144,0.42067,1,-143.77,-143.2,211.44,42.067,100,1
-2.4554,-9.0407,8.862,-0.86983,1,-245.54,-904.07,886.2,-86.983,100,1
-3.9411,-12.8792,13.0597,-3.3125,1,-394.11,-1287.92,1305.97,-331.25,100,1
-2.1241,-6.8969,5.5992,-0.47156,1,-212.41,-689.69,559.92,-47.156,100,1
-0.74324,-0.32902,-0.42785,0.23317,1,-74.324,-32.902,-42.785,23.317,100,1
-0.071503,3.7412,-4.5415,-4.2526,1,-7.1503,374.12,-454.15,-425.26,100,1
-4.2333,4.9166,-0.49212,-5.3207,1,-423.33,491.66,-49.212,-532.07,100,1
-2.3675,-0.43663,1.692,-0.43018,1,-236.75,-43.663,169.2,-43.018,100,1
-2.5526,-7.3625,6.9255,-0.66811,1,-255.26,-736.25,692.55,-66.811,100,1
-3.0986,-10.4602,8.9717,-2.3427,1,-309.86,-1046.02,897.17,-234.27,100,1
-0.89809,-4.4862,2.2009,0.50731,1,-89.809,-448.62,220.09,50.731,100,1
0.56232,1.0015,-2.2726,-0.0060486,1,56.232,100.15,-227.26,-0.60486,100,1
0.53936,3.8944,-4.8166,-4.3418,1,53.936,389.44,-481.66,-434.18,100,1
-5.3012,7.3915,0.029699,-7.3987,1,-530.12,739.15,2.9699,-739.87,100,1
-3.3553,0.35591,2.6473,-0.37846,1,-335.53,35.591,264.73,-37.846,100,1
-2.7908,-5.7133,5.953,0.45946,1,-279.08,-571.33,595.3,45.946,100,1
-1.9983,-6.6072,4.8254,-0.41984,1,-199.83,-660.72,482.54,-41.984,100,1
0.15423,0.11794,-1.6823,0.59524,1,15.423,11.794,-168.23,59.524,100,1
1.208,4.0744,-4.7635,-2.6129,1,120.8,407.44,-476.35,-261.29,100,1
0.2952,4.8856,-5.149,-6.2323,1,29.52,488.56,-514.9,-623.23,100,1
-6.4247,9.5311,0.022844,-6.8517,1,-642.47,953.11,2.2844,-685.17,100,1
-3.9933,2.6218,0.62863,-1.1595,1,-399.33,262.18,62.863,-115.95,100,1
-2.659,-1.6058,1.3647,0.16464,1,-265.9,-160.58,136.47,16.464,100,1
-1.4094,-2.1252,-0.10397,-0.19225,1,-140.94,-212.52,-10.397,-19.225,100,1
0.11032,1.9741,-3.3668,-0.65259,1,11.032,197.41,-336.68,-65.259,100,1
0.52374,3.644,-4.0746,-1.9909,1,52.374,364.4,-407.46,-199.09,100,1
-0.76794,3.4598,-3.4405,-3.4276,1,-76.794,345.98,-344.05,-342.76,100,1
-3.9698,3.6812,-0.60008,-4.0133,1,-396.98,368.12,-60.008,-401.33,100,1
-7.0364,9.2931,0.16594,-4.5396,1,-703.64,929.31,16.594,-453.96,100,1
-4.9447,3.3005,1.063,-1.444,1,-494.47,330.05,106.3,-144.4,100,1
-3.5933,0.22968,0.7126,-0.3332,1,-359.33,22.968,71.26,-33.32,100,1
-2.1674,0.12415,-1.0465,-0.86208,1,-216.74,12.415,-104.65,-86.208,100,1
-0.9607,2.6963,-3.1226,-1.3121,1,-96.07,269.63,-312.26,-131.21,100,1
-1.0802,2.1996,-2.5862,-1.2759,1,-108.02,219.96,-258.62,-127.59,100,1
-2.3277,1.4381,-0.82114,-1.2862,1,-232.77,143.81,-82.114,-128.62,100,1
-3.7244,1.9037,-0.035421,-2.5095,1,-372.44,190.37,-3.5421,-250.95,100,1
-2.5724,-0.95602,2.7073,-0.16639,1,-257.24,-95.602,270.73,-16.639,100,1
-3.9297,-6.0816,10.0958,-1.0147,1,-392.97,-608.16,1009.58,-101.47,100,1
-5.2943,-5.1463,10.3332,-1.1181,1,-529.43,-514.63,1033.32,-111.81,100,1
-3.8953,4.0392,-0.3019,-2.1836,1,-389.53,403.92,-30.19,-218.36,100,1
-1.2244,1.7485,-1.4801,-1.4181,1,-122.44,174.85,-148.01,-141.81,100,1
-2.6406,-4.4159,5.983,-0.13924,1,-264.06,-441.59,598.3,-13.924,100,1
-4.6338,-12.7509,16.7166,-3.2168,1,-463.38,-1275.09,1671.66,-321.68,100,1
-4.2887,-7.8633,11.8387,-1.8978,1,-428.87,-786.33,1183.87,-189.78,100,1
-3.3458,-0.50491,2.6328,0.53705,1,-334.58,-50.491,263.28,53.705,100,1
-1.1188,3.3357,-1.3455,-1.9573,1,-111.88,333.57,-134.55,-195.73,100,1
0.55939,-0.3104,0.18307,0.44653,1,55.939,-31.04,18.307,44.653,100,1
-1.5078,-7.3191,7.8981,1.2289,1,-150.78,-731.91,789.81,122.89,100,1
-3.506,-12.5667,15.1606,-0.75216,1,-350.6,-1256.67,1516.06,-75.216,100,1
-2.9498,-8.273,10.2646,1.1629,1,-294.98,-827.3,1026.46,116.29,100,1
-1.6029,-0.38903,1.62,1.9103,1,-160.29,-38.903,162,191.03,100,1
-1.2667,2.8183,-2.426,-1.8862,1,-126.67,281.83,-242.6,-188.62,100,1
-0.49281,3.0605,-1.8356,-2.834,1,-49.281,306.05,-183.56,-283.4,100,1
0.66365,-0.045533,-0.18794,0.23447,1,66.365,-4.5533,-18.794,23.447,100,1
-0.72068,-6.7583,5.8408,0.62369,1,-72.068,-675.83,584.08,62.369,100,1
-1.9966,-9.5001,9.682,-0.12889,1,-199.66,-950.01,968.2,-12.889,100,1
-0.97325,-6.4168,5.6026,1.0323,1,-97.325,-641.68,560.26,103.23,100,1
-0.025314,-0.17383,-0.11339,1.2198,1,-2.5314,-17.383,-11.339,121.98,100,1
0.062525,2.9301,-3.5467,-2.6737,1,6.2525,293.01,-354.67,-267.37,100,1
-5.525,6.3258,0.89768,-6.6241,1,-552.5,632.58,89.768,-662.41,100,1
-1.2943,2.6735,-0.84085,-2.0323,1,-129.43,267.35,-84.085,-203.23,100,1
-0.24037,-1.7837,2.135,1.2418,1,-24.037,-178.37,213.5,124.18,100,1
-1.3968,-9.6698,9.4652,-0.34872,1,-139.68,-966.98,946.52,-34.872,100,1
-2.9672,-13.2869,13.4727,-2.6271,1,-296.72,-1328.69,1347.27,-262.71,100,1
-1.1005,-7.2508,6.0139,0.36895,1,-110.05,-725.08,601.39,36.895,100,1
0.22432,-0.52147,-0.40386,1.2017,1,22.432,-52.147,-40.386,120.17,100,1
0.90407,3.3708,-4.4987,-3.6965,1,90.407,337.08,-449.87,-369.65,100,1
-2.8619,4.5193,-0.58123,-4.2629,1,-286.19,451.93,-58.123,-426.29,100,1
-1.0833,-0.31247,1.2815,0.41291,1,-108.33,-31.247,128.15,41.291,100,1
-1.5681,-7.2446,6.5537,-0.1276,1,-156.81,-724.46,655.37,-12.76,100,1
-2.0545,-10.8679,9.4926,-1.4116,1,-205.45,-1086.79,949.26,-141.16,100,1
0.2346,-4.5152,2.1195,1.4448,1,23.46,-451.52,211.95,144.48,100,1
1.581,0.86909,-2.3138,0.82412,1,158.1,86.909,-231.38,82.412,100,1
1.5514,3.8013,-4.9143,-3.7483,1,155.14,380.13,-491.43,-374.83,100,1
-4.1479,7.1225,-0.083404,-6.4172,1,-414.79,712.25,-8.3404,-641.72,100,1
-2.2625,-0.099335,2.8127,0.48662,1,-226.25,-9.9335,281.27,48.662,100,1
-1.7479,-5.823,5.8699,1.212,1,-174.79,-582.3,586.99,121.2,100,1
-0.95923,-6.7128,4.9857,0.32886,1,-95.923,-671.28,498.57,32.886,100,1
1.3451,0.23589,-1.8785,1.3258,1,134.51,23.589,-187.85,132.58,100,1
2.2279,4.0951,-4.8037,-2.1112,1,222.79,409.51,-480.37,-211.12,100,1
1.2572,4.8731,-5.2861,-5.8741,1,125.72,487.31,-528.61,-587.41,100,1
-5.3857,9.1214,-0.41929,-5.9181,1,-538.57,912.14,-41.929,-591.81,100,1
-2.9786,2.3445,0.52667,-0.40173,1,-297.86,234.45,52.667,-40.173,100,1
-1.5851,-2.1562,1.7082,0.9017,1,-158.51,-215.62,170.82,90.17,100,1
-0.21888,-2.2038,-0.0954,0.56421,1,-21.888,-220.38,-9.54,56.421,100,1
1.3183,1.9017,-3.3111,0.065071,1,131.83,190.17,-331.11,6.5071,100,1
1.4896,3.4288,-4.0309,-1.4259,1,148.96,342.88,-403.09,-142.59,100,1
0.11592,3.2219,-3.4302,-2.8457,1,11.592,322.19,-343.02,-284.57,100,1
-3.3924,3.3564,-0.72004,-3.5233,1,-339.24,335.64,-72.004,-352.33,100,1
-6.1632,8.7096,-0.21621,-3.6345,1,-616.32,870.96,-21.621,-363.45,100,1
-4.0786,2.9239,0.87026,-0.65389,1,-407.86,292.39,87.026,-65.389,100,1
-2.5899,-0.3911,0.93452,0.42972,1,-258.99,-39.11,93.452,42.972,100,1
-1.0116,-0.19038,-0.90597,0.003003,1,-101.16,-19.038,-90.597,0.3003,100,1
0.066129,2.4914,-2.9401,-0.62156,1,6.6129,249.14,-294.01,-62.156,100,1
-0.24745,1.9368,-2.4697,-0.80518,1,-24.745,193.68,-246.97,-80.518,100,1
-1.5732,1.0636,-0.71232,-0.8388,1,-157.32,106.36,-71.232,-83.88,100,1
-2.1668,1.5933,0.045122,-1.678,1,-216.68,159.33,4.5122,-167.8,100,1
-1.1667,-1.4237,2.9241,0.66119,1,-116.67,-142.37,292.41,66.119,100,1
-2.8391,-6.63,10.4849,-0.42113,1,-283.91,-663,1048.49,-42.113,100,1
-4.5046,-5.8126,10.8867,-0.52846,1,-450.46,-581.26,1088.67,-52.846,100,1
-2.41,3.7433,-0.40215,-1.2953,1,-241,374.33,-40.215,-129.53,100,1
0.40614,1.3492,-1.4501,-0.55949,1,40.614,134.92,-145.01,-55.949,100,1
-1.3887,-4.8773,6.4774,0.34179,1,-138.87,-487.73,647.74,34.179,100,1
-3.7503,-13.4586,17.5932,-2.7771,1,-375.03,-1345.86,1759.32,-277.71,100,1
-3.5637,-8.3827,12.393,-1.2823,1,-356.37,-838.27,1239.3,-128.23,100,1
-2.5419,-0.65804,2.6842,1.1952,1,-254.19,-65.804,268.42,119.52,100,1
