FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,Quality,Radius,Scaled_FixedAcidity,Scaled_VolatileAcidity,Scaled_CitricAcid,Scaled_ResidualSugar,Scaled_Chlorides,Scaled_FreeSulfurDioxide,Scaled_TotalSulfurDioxide,Scaled_Density,Scaled_pH,Scaled_Sulphates,Scaled_Alcohol,Scaled_Quality
9.4,0.685,0.26,2.4,0.082,23,143,0.9978,3.28,0.55,9.4,5,1,940,685,260,240,820,230,1430,997.8,328,55,940,500
9.5,0.57,0.27,2.3,0.082,23,144,0.99782,3.27,0.55,9.4,5,1,950,570,270,230,820,230,1440,997.82,327,55,940,500
7.9,0.4,0.29,1.8,0.157,1,44,0.9973,3.3,0.92,9.5,6,1,790,400,290,180,1570,10,440,997.3,330,92,950,600
7.9,0.4,0.3,1.8,0.157,2,45,0.99727,3.31,0.91,9.5,6,1,790,400,300,180,1570,20,450,997.27,331,91,950,600
7.2,1,0,3,0.102,7,16,0.99586,3.43,0.46,10,5,1,720,1000,0,300,1020,70,160,995.86,343,46,1000,500
6.9,0.765,0.18,2.4,0.243,5.5,48,0.99612,3.4,0.6,10.3,6,1,690,765,180,240,2430,55,480,996.12,340,60,1030,600
6.9,0.635,0.17,2.4,0.241,6,18,0.9961,3.4,0.59,10.3,6,1,690,635,170,240,2410,60,180,996.1,340,59,1030,600
8.3,0.43,0.3,3.4,0.079,7,34,0.99788,3.36,0.61,10.5,5,1,830,430,300,340,790,70,340,997.88,336,61,1050,500
7.1,0.52,0.03,2.6,0.076,21,92,0.99745,3.5,0.6,9.8,5,1,710,520,30,260,760,210,920,997.45,350,60,980,500
7,0.57,0,2,0.19,12,45,0.99676,3.31,0.6,9.4,6,1,700,570,0,200,1900,120,450,996.76,331,60,940,600
6.5,0.46,0.14,2.4,0.114,9,37,0.99732,3.66,0.65,9.8,5,1,650,460,140,240,1140,90,370,997.32,366,65,980,500
9,0.82,0.05,2.4,0.081,26,96,0.99814,3.36,0.53,10,5,1,900,820,50,240,810,260,960,998.14,336,53,1000,500
6.5,0.46,0.14,2.4,0.114,9,37,0.99732,3.66,0.65,9.8,5,1,650,460,140,240,1140,90,370,997.32,366,65,980,500
7.1,0.59,0.01,2.5,0.077,20,85,0.99746,3.55,0.59,9.8,5,1,710,590,10,250,770,200,850,997.46,355,59,980,500
9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,5,1,990,350,410,230,830,110,610,998.2,321,50,950,500
9.9,0.35,0.41,2.3,0.083,11,61,0.9982,3.21,0.5,9.5,5,1,990,350,410,230,830,110,610,998.2,321,50,950,500
10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,6,1,1000,560,240,220,790,190,580,999.1,318,56,1010,600
10,0.56,0.24,2.2,0.079,19,58,0.9991,3.18,0.56,10.1,6,1,1000,560,240,220,790,190,580,999.1,318,56,1010,600
8.6,0.63,0.17,2.9,0.099,21,119,0.998,3.09,0.52,9.3,5,1,860,630,170,290,990,210,1190,998,309,52,930,500
7.4,0.37,0.43,2.6,0.082,18,82,0.99708,3.33,0.68,9.7,6,1,740,370,430,260,820,180,820,997.08,333,68,970,600
8.8,0.64,0.17,2.9,0.084,25,130,0.99818,3.23,0.54,9.6,5,1,880,640,170,290,840,250,1300,998.18,323,54,960,500
7.1,0.61,0.02,2.5,0.081,17,87,0.99745,3.48,0.6,9.7,6,1,710,610,20,250,810,170,870,997.45,348,60,970,600
7.7,0.6,0,2.6,0.055,7,13,0.99639,3.38,0.56,10.8,5,1,770,600,0,260,550,70,130,996.39,338,56,1080,500
10.1,0.27,0.54,2.3,0.065,7,26,0.99531,3.17,0.53,12.5,6,1,1010,270,540,230,650,70,260,995.31,317,53,1250,600
10.8,0.89,0.3,2.6,0.132,7,60,0.99786,2.99,1.18,10.2,5,1,1080,890,300,260,1320,70,600,997.86,299,118,1020,500
8.7,0.46,0.31,2.5,0.126,24,64,0.99746,3.1,0.74,9.6,5,1,870,460,310,250,1260,240,640,997.46,310,74,960,500
9.3,0.37,0.44,1.6,0.038,21,42,0.99526,3.24,0.81,10.8,7,1,930,370,440,160,380,210,420,995.26,324,81,1080,700
9.4,0.5,0.34,3.6,0.082,5,14,0.9987,3.29,0.52,10.7,6,1,940,500,340,360,820,50,140,998.7,329,52,1070,600
9.4,0.5,0.34,3.6,0.082,5,14,0.9987,3.29,0.52,10.7,6,1,940,500,340,360,820,50,140,998.7,329,52,1070,600
7.2,0.61,0.08,4,0.082,26,108,0.99641,3.25,0.51,9.4,5,1,720,610,80,400,820,260,1080,996.41,325,51,940,500
8.6,0.55,0.09,3.3,0.068,8,17,0.99735,3.23,0.44,10,5,1,860,550,90,330,680,80,170,997.35,323,44,1000,500
5.1,0.585,0,1.7,0.044,14,86,0.99264,3.56,0.94,12.9,7,1,510,585,0,170,440,140,860,992.64,356,94,1290,700
7.7,0.56,0.08,2.5,0.114,14,46,0.9971,3.24,0.66,9.6,6,1,770,560,80,250,1140,140,460,997.1,324,66,960,600
8.4,0.52,0.22,2.7,0.084,4,18,0.99682,3.26,0.57,9.9,6,1,840,520,220,270,840,40,180,996.82,326,57,990,600
8.2,0.28,0.4,2.4,0.052,4,10,0.99356,3.33,0.7,12.8,7,1,820,280,400,240,520,40,100,993.56,333,70,1280,700
8.4,0.25,0.39,2,0.041,4,10,0.99386,3.27,0.71,12.5,7,1,840,250,390,200,410,40,100,993.86,327,71,1250,700
8.2,0.28,0.4,2.4,0.052,4,10,0.99356,3.33,0.7,12.8,7,1,820,280,400,240,520,40,100,993.56,333,70,1280,700
7.4,0.53,0.12,1.9,0.165,4,12,0.99702,3.26,0.86,9.2,5,1,740,530,120,190,1650,40,120,997.02,326,86,920,500
7.6,0.48,0.31,2.8,0.07,4,15,0.99693,3.22,0.55,10.3,6,1,760,480,310,280,700,40,150,996.93,322,55,1030,600
7.3,0.49,0.1,2.6,0.068,4,14,0.99562,3.3,0.47,10.5,5,1,730,490,100,260,680,40,140,995.62,330,47,1050,500
12.9,0.5,0.55,2.8,0.072,7,24,1.00012,3.09,0.68,10.9,6,1,1290,500,550,280,720,70,240,1000.12,309,68,1090,600
10.8,0.45,0.33,2.5,0.099,20,38,0.99818,3.24,0.71,10.8,5,1,1080,450,330,250,990,200,380,998.18,324,71,1080,500
6.9,0.39,0.24,2.1,0.102,4,7,0.99462,3.44,0.58,11.4,4,1,690,390,240,210,1020,40,70,994.62,344,58,1140,400
12.6,0.41,0.54,2.8,0.103,19,41,0.99939,3.21,0.76,11.3,6,1,1260,410,540,280,1030,190,410,999.39,321,76,1130,600
10.8,0.45,0.33,2.5,0.099,20,38,0.99818,3.24,0.71,10.8,5,1,1080,450,330,250,990,200,380,998.18,324,71,1080,500
9.8,0.51,0.19,3.2,0.081,8,30,0.9984,3.23,0.58,10.5,6,1,980,510,190,320,810,80,300,998.4,323,58,1050,600
10.8,0.29,0.42,1.6,0.084,19,27,0.99545,3.28,0.73,11.9,6,1,1080,290,420,160,840,190,270,995.45,328,73,1190,600
7.1,0.715,0,2.35,0.071,21,47,0.99632,3.29,0.45,9.4,5,1,710,715,0,235,710,210,470,996.32,329,45,940,500
9.1,0.66,0.15,3.2,0.097,9,59,0.99976,3.28,0.54,9.6,5,1,910,660,150,320,970,90,590,999.76,328,54,960,500
7,0.685,0,1.9,0.099,9,22,0.99606,3.34,0.6,9.7,5,1,700,685,0,190,990,90,220,996.06,334,60,970,500
4.9,0.42,0,2.1,0.048,16,42,0.99154,3.71,0.74,14,7,1,490,420,0,210,480,160,420,991.54,371,74,1400,700
6.7,0.54,0.13,2,0.076,15,36,0.9973,3.61,0.64,9.8,5,1,670,540,130,200,760,150,360,997.3,361,64,980,500
6.7,0.54,0.13,2,0.076,15,36,0.9973,3.61,0.64,9.8,5,1,670,540,130,200,760,150,360,997.3,361,64,980,500
7.1,0.48,0.28,2.8,0.068,6,16,0.99682,3.24,0.53,10.3,5,1,710,480,280,280,680,60,160,996.82,324,53,1030,500
7.1,0.46,0.14,2.8,0.076,15,37,0.99624,3.36,0.49,10.7,5,1,710,460,140,280,760,150,370,996.24,336,49,1070,500
7.5,0.27,0.34,2.3,0.05,4,8,0.9951,3.4,0.64,11,7,1,750,270,340,230,500,40,80,995.1,340,64,1100,700
7.1,0.46,0.14,2.8,0.076,15,37,0.99624,3.36,0.49,10.7,5,1,710,460,140,280,760,150,370,996.24,336,49,1070,500
7.8,0.57,0.09,2.3,0.065,34,45,0.99417,3.46,0.74,12.7,8,1,780,570,90,230,650,340,450,994.17,346,74,1270,800
5.9,0.61,0.08,2.1,0.071,16,24,0.99376,3.56,0.77,11.1,6,1,590,610,80,210,710,160,240,993.76,356,77,1110,600
7.5,0.685,0.07,2.5,0.058,5,9,0.99632,3.38,0.55,10.9,4,1,750,685,70,250,580,50,90,996.32,338,55,1090,400
5.9,0.61,0.08,2.1,0.071,16,24,0.99376,3.56,0.77,11.1,6,1,590,610,80,210,710,160,240,993.76,356,77,1110,600
10.4,0.44,0.42,1.5,0.145,34,48,0.99832,3.38,0.86,9.9,3,1,1040,440,420,150,1450,340,480,998.32,338,86,990,300
11.6,0.47,0.44,1.6,0.147,36,51,0.99836,3.38,0.86,9.9,4,1,1160,470,440,160,1470,360,510,998.36,338,86,990,400
8.8,0.685,0.26,1.6,0.088,16,23,0.99694,3.32,0.47,9.4,5,1,880,685,260,160,880,160,230,996.94,332,47,940,500
7.6,0.665,0.1,1.5,0.066,27,55,0.99655,3.39,0.51,9.3,5,1,760,665,100,150,660,270,550,996.55,339,51,930,500
6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7,1,670,280,280,240,120,360,1000,990.64,326,39,1170,700
6.7,0.28,0.28,2.4,0.012,36,100,0.99064,3.26,0.39,11.7,7,1,670,280,280,240,120,360,1000,990.64,326,39,1170,700
10.1,0.31,0.35,1.6,0.075,9,28,0.99672,3.24,0.83,11.2,7,1,1010,310,350,160,750,90,280,996.72,324,83,1120,700
6,0.5,0.04,2.2,0.092,13,26,0.99647,3.46,0.47,10,5,1,600,500,40,220,920,130,260,996.47,346,47,1000,500
11.1,0.42,0.47,2.65,0.085,9,34,0.99736,3.24,0.77,12.1,7,1,1110,420,470,265,850,90,340,997.36,324,77,1210,700
6.6,0.66,0,3,0.115,21,31,0.99629,3.45,0.63,10.3,5,1,660,660,0,300,1150,210,310,996.29,345,63,1030,500
10.6,0.5,0.45,2.6,0.119,34,68,0.99708,3.23,0.72,10.9,6,1,1060,500,450,260,1190,340,680,997.08,323,72,1090,600
7.1,0.685,0.35,2,0.088,9,92,0.9963,3.28,0.62,9.4,5,1,710,685,350,200,880,90,920,996.3,328,62,940,500
9.9,0.25,0.46,1.7,0.062,26,42,0.9959,3.18,0.83,10.6,6,1,990,250,460,170,620,260,420,995.9,318,83,1060,600
6.4,0.64,0.21,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,5,1,640,640,210,180,810,140,310,996.89,359,66,980,500
6.4,0.64,0.21,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,5,1,640,640,210,180,810,140,310,996.89,359,66,980,500
7.4,0.68,0.16,1.8,0.078,12,39,0.9977,3.5,0.7,9.9,6,1,740,680,160,180,780,120,390,997.7,350,70,990,600
6.4,0.64,0.21,1.8,0.081,14,31,0.99689,3.59,0.66,9.8,5,1,640,640,210,180,810,140,310,996.89,359,66,980,500
6.4,0.63,0.21,1.6,0.08,12,32,0.99689,3.58,0.66,9.8,5,1,640,630,210,160,800,120,320,996.89,358,66,980,500
9.3,0.43,0.44,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,5,1,930,430,440,190,850,90,220,997.08,328,55,950,500
9.3,0.43,0.44,1.9,0.085,9,22,0.99708,3.28,0.55,9.5,5,1,930,430,440,190,850,90,220,997.08,328,55,950,500
8,0.42,0.32,2.5,0.08,26,122,0.99801,3.22,1.07,9.7,5,1,800,420,320,250,800,260,1220,998.01,322,107,970,500
9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,1,930,360,390,150,800,410,550,996.52,347,73,1090,600
9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,1,930,360,390,150,800,410,550,996.52,347,73,1090,600
7.6,0.735,0.02,2.5,0.071,10,14,0.99538,3.51,0.71,11.7,7,1,760,735,20,250,710,100,140,995.38,351,71,1170,700
9.3,0.36,0.39,1.5,0.08,41,55,0.99652,3.47,0.73,10.9,6,1,930,360,390,150,800,410,550,996.52,347,73,1090,600
8.2,0.26,0.34,2.5,0.073,16,47,0.99594,3.4,0.78,11.3,7,1,820,260,340,250,730,160,470,995.94,340,78,1130,700
11.7,0.28,0.47,1.7,0.054,17,32,0.99686,3.15,0.67,10.6,7,1,1170,280,470,170,540,170,320,996.86,315,67,1060,700
6.8,0.56,0.22,1.8,0.074,15,24,0.99438,3.4,0.82,11.2,6,1,680,560,220,180,740,150,240,994.38,340,82,1120,600
7.2,0.62,0.06,2.7,0.077,15,85,0.99746,3.51,0.54,9.5,5,1,720,620,60,270,770,150,850,997.46,351,54,950,500
5.8,1.01,0.66,2,0.039,15,88,0.99357,3.66,0.6,11.5,6,1,580,1010,660,200,390,150,880,993.57,366,60,1150,600
7.5,0.42,0.32,2.7,0.067,7,25,0.99628,3.24,0.44,10.4,5,1,750,420,320,270,670,70,250,996.28,324,44,1040,500
7.2,0.62,0.06,2.5,0.078,17,84,0.99746,3.51,0.53,9.7,5,1,720,620,60,250,780,170,840,997.46,351,53,970,500
7.2,0.62,0.06,2.7,0.077,15,85,0.99746,3.51,0.54,9.5,5,1,720,620,60,270,770,150,850,997.46,351,54,950,500
7.2,0.635,0.07,2.6,0.077,16,86,0.99748,3.51,0.54,9.7,5,1,720,635,70,260,770,160,860,997.48,351,54,970,500
6.8,0.49,0.22,2.3,0.071,13,24,0.99438,3.41,0.83,11.3,6,1,680,490,220,230,710,130,240,994.38,341,83,1130,600
6.9,0.51,0.23,2,0.072,13,22,0.99438,3.4,0.84,11.2,6,1,690,510,230,200,720,130,220,994.38,340,84,1120,600
6.8,0.56,0.22,1.8,0.074,15,24,0.99438,3.4,0.82,11.2,6,1,680,560,220,180,740,150,240,994.38,340,82,1120,600
7.6,0.63,0.03,2,0.08,27,43,0.99578,3.44,0.64,10.9,6,1,760,630,30,200,800,270,430,995.78,344,64,1090,600
7.7,0.715,0.01,2.1,0.064,31,43,0.99371,3.41,0.57,11.8,6,1,770,715,10,210,640,310,430,993.71,341,57,1180,600
6.9,0.56,0.03,1.5,0.086,36,46,0.99522,3.53,0.57,10.6,5,1,690,560,30,150,860,360,460,995.22,353,57,1060,500
7.3,0.35,0.24,2,0.067,28,48,0.99576,3.43,0.54,10,4,1,730,350,240,200,670,280,480,995.76,343,54,1000,400
9.1,0.21,0.37,1.6,0.067,6,10,0.99552,3.23,0.58,11.1,7,1,910,210,370,160,670,60,100,995.52,323,58,1110,700
10.4,0.38,0.46,2.1,0.104,6,10,0.99664,3.12,0.65,11.8,7,1,1040,380,460,210,1040,60,100,996.64,312,65,1180,700
8.8,0.31,0.4,2.8,0.109,7,16,0.99614,3.31,0.79,11.8,7,1,880,310,400,280,1090,70,160,996.14,331,79,1180,700
7.1,0.47,0,2.2,0.067,7,14,0.99517,3.4,0.58,10.9,4,1,710,470,0,220,670,70,140,995.17,340,58,1090,400
7.7,0.715,0.01,2.1,0.064,31,43,0.99371,3.41,0.57,11.8,6,1,770,715,10,210,640,310,430,993.71,341,57,1180,600
8.8,0.61,0.19,4,0.094,30,69,0.99787,3.22,0.5,10,6,1,880,610,190,400,940,300,690,997.87,322,50,1000,600
7.2,0.6,0.04,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,5,1,720,600,40,250,760,180,880,997.45,353,55,950,500
9.2,0.56,0.18,1.6,0.078,10,21,0.99576,3.15,0.49,9.9,5,1,920,560,180,160,780,100,210,995.76,315,49,990,500
7.6,0.715,0,2.1,0.068,30,35,0.99533,3.48,0.65,11.4,6,1,760,715,0,210,680,300,350,995.33,348,65,1140,600
8.4,0.31,0.29,3.1,0.194,14,26,0.99536,3.22,0.78,12,6,1,840,310,290,310,1940,140,260,995.36,322,78,1200,600
7.2,0.6,0.04,2.5,0.076,18,88,0.99745,3.53,0.55,9.5,5,1,720,600,40,250,760,180,880,997.45,353,55,950,500
8.8,0.61,0.19,4,0.094,30,69,0.99787,3.22,0.5,10,6,1,880,610,190,400,940,300,690,997.87,322,50,1000,600
8.9,0.75,0.14,2.5,0.086,9,30,0.99824,3.34,0.64,10.5,5,1,890,750,140,250,860,90,300,998.24,334,64,1050,500
9,0.8,0.12,2.4,0.083,8,28,0.99836,3.33,0.65,10.4,6,1,900,800,120,240,830,80,280,998.36,333,65,1040,600
10.7,0.52,0.38,2.6,0.066,29,56,0.99577,3.15,0.79,12.1,7,1,1070,520,380,260,660,290,560,995.77,315,79,1210,700
6.8,0.57,0,2.5,0.072,32,64,0.99491,3.43,0.56,11.2,6,1,680,570,0,250,720,320,640,994.91,343,56,1120,600
10.7,0.9,0.34,6.6,0.112,23,99,1.00289,3.22,0.68,9.3,5,1,1070,900,340,660,1120,230,990,1002.89,322,68,930,500
7.2,0.34,0.24,2,0.071,30,52,0.99576,3.44,0.58,10.1,5,1,720,340,240,200,710,300,520,995.76,344,58,1010,500
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5,1,720,660,30,230,780,160,860,997.43,353,57,970,500
10.1,0.45,0.23,1.9,0.082,10,18,0.99774,3.22,0.65,9.3,6,1,1010,450,230,190,820,100,180,997.74,322,65,930,600
7.2,0.66,0.03,2.3,0.078,16,86,0.99743,3.53,0.57,9.7,5,1,720,660,30,230,780,160,860,997.43,353,57,970,500
7.2,0.63,0.03,2.2,0.08,17,88,0.99745,3.53,0.58,9.8,6,1,720,630,30,220,800,170,880,997.45,353,58,980,600
7.1,0.59,0.01,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,6,1,710,590,10,230,800,270,430,995.5,342,58,1070,600
8.3,0.31,0.39,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,7,1,830,310,390,240,780,170,430,994.44,331,77,1250,700
7.1,0.59,0.01,2.3,0.08,27,43,0.9955,3.42,0.58,10.7,6,1,710,590,10,230,800,270,430,995.5,342,58,1070,600
8.3,0.31,0.39,2.4,0.078,17,43,0.99444,3.31,0.77,12.5,7,1,830,310,390,240,780,170,430,994.44,331,77,1250,700
8.3,1.02,0.02,3.4,0.084,6,11,0.99892,3.48,0.49,11,3,1,830,1020,20,340,840,60,110,998.92,348,49,1100,300
8.9,0.31,0.36,2.6,0.056,10,39,0.99562,3.4,0.69,11.8,5,1,890,310,360,260,560,100,390,995.62,340,69,1180,500
7.4,0.635,0.1,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,7,1,740,635,100,240,800,160,330,997.36,358,69,1080,700
7.4,0.635,0.1,2.4,0.08,16,33,0.99736,3.58,0.69,10.8,7,1,740,635,100,240,800,160,330,997.36,358,69,1080,700
6.8,0.59,0.06,6,0.06,11,18,0.9962,3.41,0.59,10.8,7,1,680,590,60,600,600,110,180,996.2,341,59,1080,700
6.8,0.59,0.06,6,0.06,11,18,0.9962,3.41,0.59,10.8,7,1,680,590,60,600,600,110,180,996.2,341,59,1080,700
9.2,0.58,0.2,3,0.081,15,115,0.998,3.23,0.59,9.5,5,1,920,580,200,300,810,150,1150,998,323,59,950,500
7.2,0.54,0.27,2.6,0.084,12,78,0.9964,3.39,0.71,11,5,1,720,540,270,260,840,120,780,996.4,339,71,1100,500
6.1,0.56,0,2.2,0.079,6,9,0.9948,3.59,0.54,11.5,6,1,610,560,0,220,790,60,90,994.8,359,54,1150,600
7.4,0.52,0.13,2.4,0.078,34,61,0.99528,3.43,0.59,10.8,6,1,740,520,130,240,780,340,610,995.28,343,59,1080,600
7.3,0.305,0.39,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,6,1,730,305,390,120,590,70,110,993.31,329,52,1150,600
9.3,0.38,0.48,3.8,0.132,3,11,0.99577,3.23,0.57,13.2,6,1,930,380,480,380,1320,30,110,995.77,323,57,1320,600
9.1,0.28,0.46,9,0.114,3,9,0.99901,3.18,0.6,10.9,6,1,910,280,460,900,1140,30,90,999.01,318,60,1090,600
10,0.46,0.44,2.9,0.065,4,8,0.99674,3.33,0.62,12.2,6,1,1000,460,440,290,650,40,80,996.74,333,62,1220,600
9.4,0.395,0.46,4.6,0.094,3,10,0.99639,3.27,0.64,12.2,7,1,940,395,460,460,940,30,100,996.39,327,64,1220,700
7.3,0.305,0.39,1.2,0.059,7,11,0.99331,3.29,0.52,11.5,6,1,730,305,390,120,590,70,110,993.31,329,52,1150,600
8.6,0.315,0.4,2.2,0.079,3,6,0.99512,3.27,0.67,11.9,6,1,860,315,400,220,790,30,60,995.12,327,67,1190,600
5.3,0.715,0.19,1.5,0.161,7,62,0.99395,3.62,0.61,11,5,1,530,715,190,150,1610,70,620,993.95,362,61,1100,500
6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,6,1,680,410,310,880,840,260,450,998.24,338,64,1010,600
8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,6,1,840,360,320,220,810,320,790,996.4,330,72,1100,600
8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,6,1,840,620,120,180,720,380,460,995.04,338,89,1180,600
9.6,0.41,0.37,2.3,0.091,10,23,0.99786,3.24,0.56,10.5,5,1,960,410,370,230,910,100,230,997.86,324,56,1050,500
8.4,0.36,0.32,2.2,0.081,32,79,0.9964,3.3,0.72,11,6,1,840,360,320,220,810,320,790,996.4,330,72,1100,600
8.4,0.62,0.12,1.8,0.072,38,46,0.99504,3.38,0.89,11.8,6,1,840,620,120,180,720,380,460,995.04,338,89,1180,600
6.8,0.41,0.31,8.8,0.084,26,45,0.99824,3.38,0.64,10.1,6,1,680,410,310,880,840,260,450,998.24,338,64,1010,600
8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,5,1,860,470,270,230,550,140,280,995.16,318,80,1120,500
8.6,0.22,0.36,1.9,0.064,53,77,0.99604,3.47,0.87,11,7,1,860,220,360,190,640,530,770,996.04,347,87,1100,700
9.4,0.24,0.33,2.3,0.061,52,73,0.99786,3.47,0.9,10.2,6,1,940,240,330,230,610,520,730,997.86,347,90,1020,600
8.4,0.67,0.19,2.2,0.093,11,75,0.99736,3.2,0.59,9.2,4,1,840,670,190,220,930,110,750,997.36,320,59,920,400
8.6,0.47,0.27,2.3,0.055,14,28,0.99516,3.18,0.8,11.2,5,1,860,470,270,230,550,140,280,995.16,318,80,1120,500
8.7,0.33,0.38,3.3,0.063,10,19,0.99468,3.3,0.73,12,7,1,870,330,380,330,630,100,190,994.68,330,73,1200,700
6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,5,1,660,610,10,190,800,80,250,997.46,369,73,1050,500
7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5,1,740,610,10,200,740,130,380,997.48,348,65,980,500
7.6,0.4,0.29,1.9,0.078,29,66,0.9971,3.45,0.59,9.5,6,1,760,400,290,190,780,290,660,997.1,345,59,950,600
7.4,0.61,0.01,2,0.074,13,38,0.99748,3.48,0.65,9.8,5,1,740,610,10,200,740,130,380,997.48,348,65,980,500
6.6,0.61,0.01,1.9,0.08,8,25,0.99746,3.69,0.73,10.5,5,1,660,610,10,190,800,80,250,997.46,369,73,1050,500
8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,6,1,880,300,380,230,600,190,720,995.43,339,72,1180,600
8.8,0.3,0.38,2.3,0.06,19,72,0.99543,3.39,0.72,11.8,6,1,880,300,380,230,600,190,720,995.43,339,72,1180,600
12,0.63,0.5,1.4,0.071,6,26,0.99791,3.07,0.6,10.4,4,1,1200,630,500,140,710,60,260,997.91,307,60,1040,400
7.2,0.38,0.38,2.8,0.068,23,42,0.99356,3.34,0.72,12.9,7,1,720,380,380,280,680,230,420,993.56,334,72,1290,700
6.2,0.46,0.17,1.6,0.073,7,11,0.99425,3.61,0.54,11.4,5,1,620,460,170,160,730,70,110,994.25,361,54,1140,500
9.6,0.33,0.52,2.2,0.074,13,25,0.99509,3.36,0.76,12.4,7,1,960,330,520,220,740,130,250,995.09,336,76,1240,700
9.9,0.27,0.49,5,0.082,9,17,0.99484,3.19,0.52,12.5,7,1,990,270,490,500,820,90,170,994.84,319,52,1250,700
10.1,0.43,0.4,2.6,0.092,13,52,0.99834,3.22,0.64,10,7,1,1010,430,400,260,920,130,520,998.34,322,64,1000,700
9.8,0.5,0.34,2.3,0.094,10,45,0.99864,3.24,0.6,9.7,7,1,980,500,340,230,940,100,450,998.64,324,60,970,700
8.3,0.3,0.49,3.8,0.09,11,24,0.99498,3.27,0.64,12.1,7,1,830,300,490,380,900,110,240,994.98,327,64,1210,700
10.2,0.44,0.42,2,0.071,7,20,0.99566,3.14,0.79,11.1,7,1,1020,440,420,200,710,70,200,995.66,314,79,1110,700
10.2,0.44,0.58,4.1,0.092,11,24,0.99745,3.29,0.99,12,7,1,1020,440,580,410,920,110,240,997.45,329,99,1200,700
8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,7,1,830,280,480,210,930,60,120,994.08,326,62,1240,700
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,1,890,120,450,180,750,100,210,995.52,341,76,1190,700
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,1,890,120,450,180,750,100,210,995.52,341,76,1190,700
8.9,0.12,0.45,1.8,0.075,10,21,0.99552,3.41,0.76,11.9,7,1,890,120,450,180,750,100,210,995.52,341,76,1190,700
8.3,0.28,0.48,2.1,0.093,6,12,0.99408,3.26,0.62,12.4,7,1,830,280,480,210,930,60,120,994.08,326,62,1240,700
8.2,0.31,0.4,2.2,0.058,6,10,0.99536,3.31,0.68,11.2,7,1,820,310,400,220,580,60,100,995.36,331,68,1120,700
10.2,0.34,0.48,2.1,0.052,5,9,0.99458,3.2,0.69,12.1,7,1,1020,340,480,210,520,50,90,994.58,320,69,1210,700
7.6,0.43,0.4,2.7,0.082,6,11,0.99538,3.44,0.54,12.2,6,1,760,430,400,270,820,60,110,995.38,344,54,1220,600
8.5,0.21,0.52,1.9,0.09,9,23,0.99648,3.36,0.67,10.4,5,1,850,210,520,190,900,90,230,996.48,336,67,1040,500
9,0.36,0.52,2.1,0.111,5,10,0.99568,3.31,0.62,11.3,6,1,900,360,520,210,1110,50,100,995.68,331,62,1130,600
9.5,0.37,0.52,2,0.088,12,51,0.99613,3.29,0.58,11.1,6,1,950,370,520,200,880,120,510,996.13,329,58,1110,600
6.4,0.57,0.12,2.3,0.12,25,36,0.99519,3.47,0.71,11.3,7,1,640,570,120,230,1200,250,360,995.19,347,71,1130,700
8,0.59,0.05,2,0.089,12,32,0.99735,3.36,0.61,10,5,1,800,590,50,200,890,120,320,997.35,336,61,1000,500
8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,6,1,850,470,270,190,580,180,380,995.18,316,85,1110,600
7.1,0.56,0.14,1.6,0.078,7,18,0.99592,3.27,0.62,9.3,5,1,710,560,140,160,780,70,180,995.92,327,62,930,500
6.6,0.57,0.02,2.1,0.115,6,16,0.99654,3.38,0.69,9.5,5,1,660,570,20,210,1150,60,160,996.54,338,69,950,500
8.8,0.27,0.39,2,0.1,20,27,0.99546,3.15,0.69,11.2,6,1,880,270,390,200,1000,200,270,995.46,315,69,1120,600
